player_id,minutes_played,data,season_name
0Oq6lyNdM6,97,"[{'action_type': 'Dribbling', 'goals_added_raw': -0.005, 'goals_added_above_avg': -0.013600000000000001, 'count_actions': 9}, {'action_type': 'Fouling', 'goals_added_raw': -0.0219, 'goals_added_above_avg': -0.0219, 'count_actions': 1}, {'action_type': 'Interrupting', 'goals_added_raw': 0.0179, 'goals_added_above_avg': -0.048, 'count_actions': 21}, {'action_type': 'Passing', 'goals_added_raw': 0.0828, 'goals_added_above_avg': 0.051300000000000005, 'count_actions': 52}, {'action_type': 'Receiving', 'goals_added_raw': 0.0092, 'goals_added_above_avg': -0.0344, 'count_actions': 34}, {'action_type': 'Shooting', 'goals_added_raw': 0, 'goals_added_above_avg': -0.0256, 'count_actions': 0}]",2013
0Oq6lyNdM6,98,"[{'action_type': 'Dribbling', 'goals_added_raw': 0.021500000000000002, 'goals_added_above_avg': 0.010400000000000001, 'count_actions': 10}, {'action_type': 'Fouling', 'goals_added_raw': 0.0029000000000000002, 'goals_added_above_avg': 0.007200000000000001, 'count_actions': 2}, {'action_type': 'Interrupting', 'goals_added_raw': 0.027700000000000002, 'goals_added_above_avg': -0.0478, 'count_actions': 13}, {'action_type': 'Passing', 'goals_added_raw': 0.027800000000000002, 'goals_added_above_avg': -0.0184, 'count_actions': 52}, {'action_type': 'Receiving', 'goals_added_raw': 0.0114, 'goals_added_above_avg': -0.0159, 'count_actions': 44}, {'action_type': 'Shooting', 'goals_added_raw': 0.0322, 'goals_added_above_avg': 0.014100000000000001, 'count_actions': 3}]",2013
0Oq6lyNdM6,97,"[{'action_type': 'Dribbling', 'goals_added_raw': 0.024, 'goals_added_above_avg': 0.015300000000000001, 'count_actions': 9}, {'action_type': 'Fouling', 'goals_added_raw': 0.006900000000000001, 'goals_added_above_avg': 0.007, 'count_actions': 1}, {'action_type': 'Interrupting', 'goals_added_raw': 0.012700000000000001, 'goals_added_above_avg': -0.053200000000000004, 'count_actions': 14}, {'action_type': 'Passing', 'goals_added_raw': 0.0579, 'goals_added_above_avg': 0.026500000000000003, 'count_actions': 42}, {'action_type': 'Receiving', 'goals_added_raw': 0.003, 'goals_added_above_avg': -0.040600000000000004, 'count_actions': 31}, {'action_type': 'Shooting', 'goals_added_raw': 0, 'goals_added_above_avg': -0.0256, 'count_actions': 1}]",2013
0Oq6lyNdM6,97,"[{'action_type': 'Dribbling', 'goals_added_raw': 0.027600000000000003, 'goals_added_above_avg': 0.0166, 'count_actions': 22}, {'action_type': 'Fouling', 'goals_added_raw': 0.0006000000000000001, 'goals_added_above_avg': 0.0049, 'count_actions': 3}, {'action_type': 'Interrupting', 'goals_added_raw': 0.0631, 'goals_added_above_avg': -0.011600000000000001, 'count_actions': 14}, {'action_type': 'Passing', 'goals_added_raw': 0.1603, 'goals_added_above_avg': 0.11460000000000001, 'count_actions': 65}, {'action_type': 'Receiving', 'goals_added_raw': 0.009600000000000001, 'goals_added_above_avg': -0.017400000000000002, 'count_actions': 49}, {'action_type': 'Shooting', 'goals_added_raw': 0, 'goals_added_above_avg': -0.0179, 'count_actions': 0}]",2013
0Oq6lyNdM6,39,"[{'action_type': 'Dribbling', 'goals_added_raw': 0.0009000000000000001, 'goals_added_above_avg': -0.0026000000000000003, 'count_actions': 1}, {'action_type': 'Fouling', 'goals_added_raw': 0, 'goals_added_above_avg': 0, 'count_actions': 0}, {'action_type': 'Interrupting', 'goals_added_raw': 0.0126, 'goals_added_above_avg': -0.013900000000000001, 'count_actions': 3}, {'action_type': 'Passing', 'goals_added_raw': 0.0437, 'goals_added_above_avg': 0.031, 'count_actions': 23}, {'action_type': 'Receiving', 'goals_added_raw': 0.0009000000000000001, 'goals_added_above_avg': -0.0166, 'count_actions': 14}, {'action_type': 'Shooting', 'goals_added_raw': 0, 'goals_added_above_avg': -0.0103, 'count_actions': 0}]",2013
0Oq6lyNdM6,97,"[{'action_type': 'Dribbling', 'goals_added_raw': 0.0016, 'goals_added_above_avg': -0.0071, 'count_actions': 4}, {'action_type': 'Fouling', 'goals_added_raw': -0.0032, 'goals_added_above_avg': -0.0031000000000000003, 'count_actions': 2}, {'action_type': 'Interrupting', 'goals_added_raw': -0.0015, 'goals_added_above_avg': -0.0674, 'count_actions': 10}, {'action_type': 'Passing', 'goals_added_raw': 0.0429, 'goals_added_above_avg': 0.0114, 'count_actions': 40}, {'action_type': 'Receiving', 'goals_added_raw': 0.0165, 'goals_added_above_avg': -0.027100000000000003, 'count_actions': 25}, {'action_type': 'Shooting', 'goals_added_raw': 0, 'goals_added_above_avg': -0.0256, 'count_actions': 0}]",2013
0Oq6lyNdM6,97,"[{'action_type': 'Dribbling', 'goals_added_raw': 0.0071, 'goals_added_above_avg': -0.004, 'count_actions': 17}, {'action_type': 'Fouling', 'goals_added_raw': 0.0071, 'goals_added_above_avg': 0.0114, 'count_actions': 3}, {'action_type': 'Interrupting', 'goals_added_raw': 0.25370000000000004, 'goals_added_above_avg': 0.1789, 'count_actions': 20}, {'action_type': 'Passing', 'goals_added_raw': 0.1427, 'goals_added_above_avg': 0.097, 'count_actions': 70}, {'action_type': 'Receiving', 'goals_added_raw': 0.0068000000000000005, 'goals_added_above_avg': -0.020300000000000002, 'count_actions': 61}, {'action_type': 'Shooting', 'goals_added_raw': 0, 'goals_added_above_avg': -0.0179, 'count_actions': 0}]",2014
0Oq6lyNdM6,97,"[{'action_type': 'Dribbling', 'goals_added_raw': 0.0183, 'goals_added_above_avg': 0.0097, 'count_actions': 19}, {'action_type': 'Fouling', 'goals_added_raw': 0.0013000000000000002, 'goals_added_above_avg': 0.0013000000000000002, 'count_actions': 1}, {'action_type': 'Interrupting', 'goals_added_raw': 0.13190000000000002, 'goals_added_above_avg': 0.066, 'count_actions': 18}, {'action_type': 'Passing', 'goals_added_raw': 0.006200000000000001, 'goals_added_above_avg': -0.0253, 'count_actions': 70}, {'action_type': 'Receiving', 'goals_added_raw': 0.0031000000000000003, 'goals_added_above_avg': -0.040600000000000004, 'count_actions': 45}, {'action_type': 'Shooting', 'goals_added_raw': 0, 'goals_added_above_avg': -0.0256, 'count_actions': 0}]",2014
0Oq6lyNdM6,98,"[{'action_type': 'Dribbling', 'goals_added_raw': -0.0316, 'goals_added_above_avg': -0.042800000000000005, 'count_actions': 15}, {'action_type': 'Fouling', 'goals_added_raw': 0, 'goals_added_above_avg': 0.0043, 'count_actions': 0}, {'action_type': 'Interrupting', 'goals_added_raw': 0.1602, 'goals_added_above_avg': 0.0847, 'count_actions': 27}, {'action_type': 'Passing', 'goals_added_raw': 0.1291, 'goals_added_above_avg': 0.0829, 'count_actions': 74}, {'action_type': 'Receiving', 'goals_added_raw': 0.0025, 'goals_added_above_avg': -0.024800000000000003, 'count_actions': 55}, {'action_type': 'Shooting', 'goals_added_raw': 0, 'goals_added_above_avg': -0.018000000000000002, 'count_actions': 0}]",2014
0Oq6lyNdM6,98,"[{'action_type': 'Dribbling', 'goals_added_raw': 0.0297, 'goals_added_above_avg': 0.018500000000000003, 'count_actions': 20}, {'action_type': 'Fouling', 'goals_added_raw': 0.00030000000000000003, 'goals_added_above_avg': 0.0045000000000000005, 'count_actions': 1}, {'action_type': 'Interrupting', 'goals_added_raw': 0.0475, 'goals_added_above_avg': -0.028, 'count_actions': 13}, {'action_type': 'Passing', 'goals_added_raw': 0.1217, 'goals_added_above_avg': 0.0755, 'count_actions': 54}, {'action_type': 'Receiving', 'goals_added_raw': 0.0123, 'goals_added_above_avg': -0.0149, 'count_actions': 47}, {'action_type': 'Shooting', 'goals_added_raw': 0, 'goals_added_above_avg': -0.018000000000000002, 'count_actions': 0}]",2014
0Oq6lyNdM6,69,"[{'action_type': 'Dribbling', 'goals_added_raw': 0.0077, 'goals_added_above_avg': -0.0001, 'count_actions': 15}, {'action_type': 'Fouling', 'goals_added_raw': 0.0085, 'goals_added_above_avg': 0.0115, 'count_actions': 1}, {'action_type': 'Interrupting', 'goals_added_raw': -0.011, 'goals_added_above_avg': -0.06420000000000001, 'count_actions': 3}, {'action_type': 'Passing', 'goals_added_raw': 0.0594, 'goals_added_above_avg': 0.0269, 'count_actions': 53}, {'action_type': 'Receiving', 'goals_added_raw': 0.0078000000000000005, 'goals_added_above_avg': -0.0114, 'count_actions': 49}, {'action_type': 'Shooting', 'goals_added_raw': 0, 'goals_added_above_avg': -0.012700000000000001, 'count_actions': 0}]",2014
0Oq6lyNdM6,97,"[{'action_type': 'Dribbling', 'goals_added_raw': 0.0178, 'goals_added_above_avg': 0.0091, 'count_actions': 13}, {'action_type': 'Fouling', 'goals_added_raw': 0.0001, 'goals_added_above_avg': 0.0002, 'count_actions': 1}, {'action_type': 'Interrupting', 'goals_added_raw': 0.1211, 'goals_added_above_avg': 0.055200000000000006, 'count_actions': 13}, {'action_type': 'Passing', 'goals_added_raw': 0.0879, 'goals_added_above_avg': 0.0565, 'count_actions': 74}, {'action_type': 'Receiving', 'goals_added_raw': 0.0135, 'goals_added_above_avg': -0.030100000000000002, 'count_actions': 55}, {'action_type': 'Shooting', 'goals_added_raw': 0, 'goals_added_above_avg': -0.0256, 'count_actions': 0}]",2014
0Oq6lyNdM6,101,"[{'action_type': 'Dribbling', 'goals_added_raw': 0.063, 'goals_added_above_avg': 0.054, 'count_actions': 15}, {'action_type': 'Fouling', 'goals_added_raw': -0.0005, 'goals_added_above_avg': -0.0004, 'count_actions': 3}, {'action_type': 'Interrupting', 'goals_added_raw': 0.14070000000000002, 'goals_added_above_avg': 0.0721, 'count_actions': 10}, {'action_type': 'Passing', 'goals_added_raw': 0.09920000000000001, 'goals_added_above_avg': 0.0664, 'count_actions': 60}, {'action_type': 'Receiving', 'goals_added_raw': 0.012, 'goals_added_above_avg': -0.0335, 'count_actions': 53}, {'action_type': 'Shooting', 'goals_added_raw': 0, 'goals_added_above_avg': -0.0267, 'count_actions': 0}]",2014
0Oq6lyNdM6,98,"[{'action_type': 'Dribbling', 'goals_added_raw': 0.024900000000000002, 'goals_added_above_avg': 0.0137, 'count_actions': 9}, {'action_type': 'Fouling', 'goals_added_raw': -0.0085, 'goals_added_above_avg': -0.004200000000000001, 'count_actions': 1}, {'action_type': 'Interrupting', 'goals_added_raw': 0.4363, 'goals_added_above_avg': 0.3608, 'count_actions': 25}, {'action_type': 'Passing', 'goals_added_raw': 0.07, 'goals_added_above_avg': 0.023700000000000002, 'count_actions': 54}, {'action_type': 'Receiving', 'goals_added_raw': 0.0078000000000000005, 'goals_added_above_avg': -0.0195, 'count_actions': 42}, {'action_type': 'Shooting', 'goals_added_raw': 0.010400000000000001, 'goals_added_above_avg': -0.0076, 'count_actions': 1}]",2014
0Oq6lyNdM6,97,"[{'action_type': 'Dribbling', 'goals_added_raw': 0.0514, 'goals_added_above_avg': 0.0427, 'count_actions': 28}, {'action_type': 'Fouling', 'goals_added_raw': 0.0018000000000000002, 'goals_added_above_avg': 0.0018000000000000002, 'count_actions': 3}, {'action_type': 'Interrupting', 'goals_added_raw': 0.0716, 'goals_added_above_avg': 0.0057, 'count_actions': 13}, {'action_type': 'Passing', 'goals_added_raw': 0.107, 'goals_added_above_avg': 0.0756, 'count_actions': 71}, {'action_type': 'Receiving', 'goals_added_raw': 0.0131, 'goals_added_above_avg': -0.030500000000000003, 'count_actions': 62}, {'action_type': 'Shooting', 'goals_added_raw': 0, 'goals_added_above_avg': -0.0256, 'count_actions': 0}]",2014
0Oq6lyNdM6,98,"[{'action_type': 'Dribbling', 'goals_added_raw': 0.0878, 'goals_added_above_avg': 0.079, 'count_actions': 21}, {'action_type': 'Fouling', 'goals_added_raw': -0.0021000000000000003, 'goals_added_above_avg': -0.002, 'count_actions': 3}, {'action_type': 'Interrupting', 'goals_added_raw': 0.078, 'goals_added_above_avg': 0.0114, 'count_actions': 15}, {'action_type': 'Passing', 'goals_added_raw': 0.0892, 'goals_added_above_avg': 0.0574, 'count_actions': 72}, {'action_type': 'Receiving', 'goals_added_raw': 0.016300000000000002, 'goals_added_above_avg': -0.027800000000000002, 'count_actions': 57}, {'action_type': 'Shooting', 'goals_added_raw': 0.0114, 'goals_added_above_avg': -0.0145, 'count_actions': 1}]",2014
0Oq6lyNdM6,99,"[{'action_type': 'Dribbling', 'goals_added_raw': -0.0031000000000000003, 'goals_added_above_avg': -0.0119, 'count_actions': 14}, {'action_type': 'Fouling', 'goals_added_raw': 0.0037, 'goals_added_above_avg': 0.0038, 'count_actions': 2}, {'action_type': 'Interrupting', 'goals_added_raw': 0.06520000000000001, 'goals_added_above_avg': -0.0021000000000000003, 'count_actions': 12}, {'action_type': 'Passing', 'goals_added_raw': 0.0219, 'goals_added_above_avg': -0.0102, 'count_actions': 75}, {'action_type': 'Receiving', 'goals_added_raw': 0.0049, 'goals_added_above_avg': -0.0396, 'count_actions': 63}, {'action_type': 'Shooting', 'goals_added_raw': 0, 'goals_added_above_avg': -0.0262, 'count_actions': 0}]",2014
0Oq6lyNdM6,97,"[{'action_type': 'Dribbling', 'goals_added_raw': -0.0482, 'goals_added_above_avg': -0.0592, 'count_actions': 18}, {'action_type': 'Fouling', 'goals_added_raw': 0.0028, 'goals_added_above_avg': 0.0071, 'count_actions': 2}, {'action_type': 'Interrupting', 'goals_added_raw': 0.029400000000000003, 'goals_added_above_avg': -0.0454, 'count_actions': 11}, {'action_type': 'Passing', 'goals_added_raw': 0.1135, 'goals_added_above_avg': 0.06770000000000001, 'count_actions': 61}, {'action_type': 'Receiving', 'goals_added_raw': 0.0108, 'goals_added_above_avg': -0.0162, 'count_actions': 52}, {'action_type': 'Shooting', 'goals_added_raw': 0, 'goals_added_above_avg': -0.0179, 'count_actions': 0}]",2014
