player_id,player_name,minutes_played,Interrupting,goals_added_total,xpass_completion_percentage,Fouling,Receiving,Dribbling,Shooting,attempted_passes,season_name,xassists,xgoals,Passing
0Oq6lyNdM6,Wil Trapp,70,-0.0054,0.0986,0.894,0.0,0.0071,-0.016800000000000002,0.0245,69,2020,0.0,0.021,0.0892
0Oq6lyNdM6,Wil Trapp,79,0.0164,0.201,0.8555,-0.034300000000000004,0.0047,0.024200000000000003,0.0,39,2020,0.0,0.0,0.19
0Oq6lyNdM6,Wil Trapp,98,0.045200000000000004,0.12260000000000001,0.7125,0.0016,0.0206,0.027200000000000002,0.029400000000000003,41,2020,0.0,0.0,-0.0014
0Oq6lyNdM6,Wil Trapp,65,0.0782,0.3018,0.863,-0.0341,0.0253,0.0346,0.0327,41,2020,0.0536,0.0,0.1651
0Oq6lyNdM6,Wil Trapp,86,0.11370000000000001,0.3767,0.8076,0.0056,0.010700000000000001,0.0434,0.0,42,2020,0.0,0.0,0.2033
0Oq6lyNdM6,Wil Trapp,86,0.08360000000000001,0.2187,0.8436,-0.0055000000000000005,0.0334,0.007,0.0,48,2020,0.0,0.0222,0.10020000000000001
0Oq6lyNdM6,Wil Trapp,99,0.021400000000000002,0.054000000000000006,0.8250000000000001,-0.001,0.0047,0.0234,0.0,40,2020,0.0,0.0,0.0055000000000000005
0Oq6lyNdM6,Wil Trapp,72,0.1342,0.24400000000000002,0.8555,-0.0066,0.007500000000000001,-0.0251,0.0,38,2020,0.0,0.0,0.134
0Oq6lyNdM6,Wil Trapp,74,-0.0291,0.0746,0.9237000000000001,0.0134,0.0196,0.0291,0.0,15,2020,0.0,0.0,0.041600000000000005
0Oq6lyNdM6,Wil Trapp,83,0.06810000000000001,0.2479,0.8250000000000001,0.00030000000000000003,-0.0013000000000000002,0.0363,0.0041,31,2020,0.0,0.0,0.1404
0Oq6lyNdM6,Wil Trapp,97,0.1078,0.3506,0.8264,0.0059,0.0051,0.0707,0.025,42,2020,0.0,0.0,0.1361
0Oq6lyNdM6,Wil Trapp,85,0.1615,0.4164,0.8862,0.0,0.0516,0.0315,0.0391,46,2020,0.0634,0.0,0.1327
0Oq6lyNdM6,Wil Trapp,72,0.0814,0.1341,0.859,0.0,0.0008,0.0159,0.0,53,2020,0.0,0.0,0.036000000000000004
0Oq6lyNdM6,Wil Trapp,95,-0.027600000000000003,0.0344,0.8428,0.0,0.0149,0.0058000000000000005,0.0,68,2020,0.038,0.013900000000000001,0.0413
0Oq6lyNdM6,Wil Trapp,96,0.038700000000000005,0.2163,0.8361000000000001,0.0,0.022500000000000003,0.0755,0.0,73,2020,0.0,0.018000000000000002,0.0796
0Oq6lyNdM6,Wil Trapp,98,0.0857,0.2182,0.7769,-0.0031000000000000003,0.012100000000000001,0.0077,0.01,43,2020,0.3577,0.0,0.1058
0Oq6lyNdM6,Wil Trapp,87,0.0506,0.1592,0.8180000000000001,-0.0047,0.0347,-0.0049,0.0,39,2020,0.0,0.0,0.0835
0Oq6lyNdM6,Wil Trapp,102,0.0478,0.126,0.8863000000000001,0.0,0.0076,-0.0429,0.0366,77,2021,0.0,0.0206,0.07690000000000001
0Oq6lyNdM6,Wil Trapp,74,0.012700000000000001,0.25670000000000004,0.8672000000000001,-0.0004,0.0017000000000000001,-0.0217,0.0356,60,2021,0.029,0.0,0.2288
0Oq6lyNdM6,Wil Trapp,102,0.0446,0.2106,0.7639,-0.0024000000000000002,0.0122,0.0354,0.0,46,2021,0.0454,0.0,0.1208
0Oq6lyNdM6,Wil Trapp,105,0.09920000000000001,0.16740000000000002,0.8451000000000001,0.0016,0.0115,0.0274,0.037700000000000004,73,2021,0.23270000000000002,0.0,-0.01
0Oq6lyNdM6,Wil Trapp,96,0.159,0.26570000000000005,0.8719,-0.0019,0.013000000000000001,0.0027,0.0,34,2021,0.1216,0.0287,0.09290000000000001
0Oq6lyNdM6,Wil Trapp,94,0.13040000000000002,0.23800000000000002,0.856,0.0008,0.013900000000000001,-0.0154,0.0,69,2021,0.0,0.027700000000000002,0.10830000000000001
0Oq6lyNdM6,Wil Trapp,98,0.06960000000000001,0.1583,0.8247,-0.0019,0.0064,0.0287,0.0,54,2021,0.2452,0.0,0.0555
0Oq6lyNdM6,Wil Trapp,102,0.0546,0.363,0.8396,-0.0018000000000000002,0.023,0.0315,0.016800000000000002,38,2021,0.1068,0.02,0.2389
0Oq6lyNdM6,Wil Trapp,95,0.10890000000000001,0.1265,0.7601,0.0126,-0.0078000000000000005,0.0005,0.0245,45,2021,0.0,0.0557,-0.0122
0Oq6lyNdM6,Wil Trapp,99,0.042,0.079,0.8404,-0.028800000000000003,0.012100000000000001,-0.008700000000000001,0.0,45,2021,0.037200000000000004,0.0,0.062400000000000004
0Oq6lyNdM6,Wil Trapp,96,0.1374,0.2755,0.8465,0.0,0.004,0.0279,0.0,67,2021,0.0,0.0,0.1062
0Oq6lyNdM6,Wil Trapp,78,0.0196,0.1237,0.8666,0.0,0.008700000000000001,0.0105,0.0,45,2021,0.0,0.0,0.0849
0Oq6lyNdM6,Wil Trapp,97,0.18080000000000002,0.21530000000000002,0.8009000000000001,0.0035,0.0056,-0.028,0.0,59,2021,0.0449,0.0,0.0534
0Oq6lyNdM6,Wil Trapp,99,0.034,0.10339999999999999,0.8366,0.0,0.0119,0.0085,0.0,64,2021,0.263,0.0,0.049
0Oq6lyNdM6,Wil Trapp,100,0.0511,0.19090000000000001,0.8290000000000001,0.008400000000000001,-0.0011,0.0482,0.0,67,2021,0.0,0.0,0.0843
0Oq6lyNdM6,Wil Trapp,98,0.1789,0.2545,0.8414,0.0,0.0067,-0.0196,0.0,69,2021,0.0145,0.0,0.08850000000000001
0Oq6lyNdM6,Wil Trapp,74,0.0196,0.23210000000000003,0.8018000000000001,0.0,0.0051,0.004200000000000001,0.0,41,2021,0.0,0.019200000000000002,0.20320000000000002
0Oq6lyNdM6,Wil Trapp,96,-0.0268,0.0354,0.8063,0.012,0.0004,0.013000000000000001,0.0,51,2021,0.041100000000000005,0.0,0.0368
0Oq6lyNdM6,Wil Trapp,96,0.5571,0.6037000000000001,0.834,-0.0078000000000000005,0.003,0.0035,0.0,64,2021,0.0,0.0359,0.047900000000000005
0Oq6lyNdM6,Wil Trapp,96,0.0506,0.041999999999999996,0.8572000000000001,-0.021500000000000002,0.0142,0.025,0.0,39,2021,0.0695,0.0,-0.0263
0Oq6lyNdM6,Wil Trapp,99,0.0597,0.08879999999999999,0.8645,0.0006000000000000001,0.0134,-0.0103,0.00030000000000000003,44,2021,0.0,0.051800000000000006,0.0251
0Oq6lyNdM6,Wil Trapp,103,0.064,0.0951,0.8975000000000001,0.0008,0.010700000000000001,0.0086,0.0,71,2021,0.0,0.1331,0.011
0Oq6lyNdM6,Wil Trapp,91,0.0727,0.21109999999999998,0.8392000000000001,-0.0216,0.0079,0.0166,0.0,60,2021,0.11420000000000001,0.0,0.1355
0Oq6lyNdM6,Wil Trapp,100,0.1641,0.3034,0.8455,0.002,0.0137,0.0077,0.0,55,2021,0.0,0.0,0.1159
0Oq6lyNdM6,Wil Trapp,76,0.08660000000000001,0.13890000000000002,0.8098000000000001,0.0026000000000000003,0.007,-0.0022,0.0,42,2021,0.029900000000000003,0.0,0.0449
0Oq6lyNdM6,Wil Trapp,95,0.0409,0.1015,0.8406,0.0,0.0055000000000000005,-0.0061,0.0,46,2021,0.0,0.0,0.061200000000000004
0Oq6lyNdM6,Wil Trapp,100,0.11610000000000001,0.1868,0.8543000000000001,-0.00030000000000000003,0.0058000000000000005,0.0279,0.0,49,2021,0.0,0.0,0.0373
0Oq6lyNdM6,Wil Trapp,96,0.0344,0.38660000000000005,0.8684000000000001,0.0012000000000000001,0.010100000000000001,0.005,0.0,57,2021,0.0161,0.0,0.33590000000000003
0Oq6lyNdM6,Wil Trapp,97,0.011300000000000001,0.20980000000000001,0.8388,-0.0038,0.0078000000000000005,0.0765,0.0,60,2021,0.4702,0.0,0.11800000000000001
0Oq6lyNdM6,Wil Trapp,97,0.1883,0.2913,0.8838,0.025,0.0146,0.006500000000000001,0.0,58,2021,0.0,0.0611,0.056900000000000006
0Oq6lyNdM6,Wil Trapp,100,0.0015,0.0629,0.8306,-0.0011,0.0033,0.023,0.0,44,2021,0.0,0.0,0.0362
0Oq6lyNdM6,Wil Trapp,98,0.1409,0.30800000000000005,0.776,-0.0009000000000000001,0.0099,-0.0199,0.025500000000000002,70,2021,0.09040000000000001,0.0,0.1525
0Oq6lyNdM6,Wil Trapp,49,0.0325,0.0958,0.8938,0.013900000000000001,0.007200000000000001,0.0108,0.0145,25,2022,0.0,0.0,0.016900000000000002
0Oq6lyNdM6,Wil Trapp,102,0.0281,0.19520000000000004,0.9058,0.0008,0.0092,0.032,0.0,40,2022,0.0,0.0182,0.12510000000000002
