player_id,minutes_played,xgoals,goals,season_name
0Oq6wv26Q6,86,0.1198,0,2022
0Oq6wv26Q6,68,0.2083,0,2022
0Oq6wv26Q6,64,0.1177,0,2022
0Oq6wv26Q6,48,0.1444,0,2022
0Oq6wv26Q6,52,0.045700000000000005,0,2023
0Oq6wv26Q6,30,0.0,0,2023
0Oq6wv26Q6,80,0.0,0,2023
0Oq6wv26Q6,62,0.1143,0,2023
0Oq6wv26Q6,38,0.0,0,2023
0Oq6wv26Q6,68,0.061900000000000004,0,2023
0Oq6wv26Q6,32,0.0,0,2023
0Oq6wv26Q6,71,0.28240000000000004,0,2023
0Oq6wv26Q6,63,0.0,0,2023
0Oq6wv26Q6,72,0.9410000000000001,0,2023
0Oq6wv26Q6,77,0.0,0,2023
0Oq6wv26Q6,31,0.025,0,2023
0Oq6wv26Q6,96,0.0196,0,2023
0Oq6wv26Q6,88,0.08120000000000001,0,2023
0Oq6wv26Q6,68,0.10020000000000001,0,2023
0Oq6wv26Q6,112,0.3448,0,2023
0Oq6wv26Q6,30,0.11850000000000001,0,2023
0Oq6wv26Q6,100,0.2972,0,2023
0x5gXlrq7O,68,0.038200000000000005,0,2018
0x5gXlrq7O,98,0.45840000000000003,0,2018
0x5gXlrq7O,102,0.101,0,2018
0x5gXlrq7O,99,0.062200000000000005,0,2018
0x5gXlrq7O,96,0.0315,0,2018
0x5gXlrq7O,107,0.0,0,2018
0x5gXlrq7O,98,0.0218,0,2018
0x5gXlrq7O,95,0.0867,0,2018
0x5gXlrq7O,87,0.0,0,2018
0x5gXlrq7O,97,0.45890000000000003,0,2018
0x5gXlrq7O,95,0.1384,0,2018
0x5gXlrq7O,96,0.0,0,2018
0x5gXlrq7O,103,0.23340000000000002,0,2018
0x5gXlrq7O,98,0.0,0,2018
0x5gXlrq7O,99,0.2112,0,2018
0x5gXlrq7O,102,0.0196,1,2018
0x5gXlrq7O,86,0.0,0,2018
0x5gXlrq7O,97,0.029900000000000003,0,2018
0x5gXlrq7O,99,0.5612,1,2018
0x5gXlrq7O,95,0.10930000000000001,0,2018
0x5gXlrq7O,98,0.1388,0,2018
0x5gXlrq7O,99,0.12510000000000002,0,2018
0x5gXlrq7O,98,0.23820000000000002,0,2018
0x5gXlrq7O,95,0.0,0,2018
0x5gXlrq7O,101,0.1799,0,2018
0x5gXlrq7O,99,0.0267,0,2018
0x5gXlrq7O,95,0.0436,0,2018
0x5gXlrq7O,102,0.16190000000000002,0,2018
0x5gXlrq7O,97,0.2257,0,2018
0x5gXlrq7O,96,0.0258,1,2018
0x5gXlrq7O,99,0.0,0,2018
0x5gXlrq7O,98,0.0,0,2018
0x5gXlrq7O,85,0.0,0,2018
0x5gXlrq7O,102,0.0526,0,2018
0x5gXlrq7O,97,0.0889,0,2018
0x5gXlrq7O,100,0.0,0,2018
0x5gXlrq7O,102,0.0,0,2019
0x5gXlrq7O,86,0.03,0,2019
